name,geom,key,value
Beatriz Ramos,"POLYGON ((-49.2362416 -26.8987487, -49.2356508 -26.8984858, -49.2354543 -26.8988403, -49.2356298 -26.8994544, -49.2358243 -26.899548, -49.2362416 -26.8987487))",amenity,hospital
Hospital Tibúrcio Valeriano de Oliveira,"POLYGON ((-35.6124917 -7.2891805, -35.6121618 -7.2892204, -35.612261 -7.2895982, -35.6125373 -7.2894545, -35.6124917 -7.2891805))",amenity,hospital
Hospital e Maternidade Santa Maria da Cruz Azul,"POLYGON ((-46.6229463 -23.5664336, -46.6227019 -23.5652537, -46.6213769 -23.5654844, -46.6216214 -23.5666642, -46.6218971 -23.5666162, -46.6229463 -23.5664336))",amenity,hospital
Centro de Saúde,"POLYGON ((-49.2995807 -16.6127348, -49.2997474 -16.6129296, -49.2992677 -16.6132062, -49.2991457 -16.6130503, -49.2995807 -16.6127348))",amenity,hospital
Hospital Martagão Gesteira,"POLYGON ((-38.5081218 -12.9833447, -38.5085751 -12.9831578, -38.5086031 -12.9832223, -38.5087706 -12.9831533, -38.508631 -12.9828317, -38.5082086 -12.9830059, -38.5082745 -12.9831578, -38.5080762 -12.9832396, -38.5081218 -12.9833447))",amenity,hospital
Santa Casa de Bandeirantes,"POLYGON ((-50.3682442 -23.1067015, -50.3679622 -23.107472, -50.3676566 -23.1073667, -50.367565 -23.1075662, -50.3669908 -23.1073974, -50.3673202 -23.1064272, -50.3682442 -23.1067015))",amenity,hospital
Pronto Socorro de Bandeirantes,"POLYGON ((-50.3679622 -23.107472, -50.3678867 -23.1076608, -50.367565 -23.1075662, -50.3676566 -23.1073667, -50.3679622 -23.107472))",amenity,hospital
Hospital Universitário Pedro Ernesto,"POLYGON ((-43.2375924 -22.9143636, -43.2367874 -22.914178, -43.2367572 -22.9141835, -43.2367398 -22.914203, -43.2367412 -22.9142338, -43.2367683 -22.9142514, -43.2365446 -22.9151226, -43.236697 -22.9151558, -43.2368224 -22.9146675, -43.2368687 -22.9146776, -43.2369015 -22.9145497, -43.2368462 -22.9145377, -43.2368958 -22.9143446, -43.2371104 -22.9143914, -43.2370937 -22.9144566, -43.2370557 -22.9144484, -43.2368866 -22.9151067, -43.2370385 -22.9151398, -43.2372236 -22.9144191, -43.2374069 -22.9144591, -43.2371965 -22.9152784, -43.2373492 -22.9153117, -43.2375732 -22.9144393, -43.2375958 -22.9144295, -43.2376105 -22.91441, -43.2376096 -22.9143856, -43.2375924 -22.9143636))",amenity,hospital
Hospital João Lyra Filho,"POLYGON ((-35.9997172 -9.5114036, -35.9993767 -9.511950199999999, -35.999287 -9.5120942, -35.9998758 -9.512337, -36.0000717 -9.5120241, -36.0002693 -9.511724600000001, -35.9997172 -9.5114036))",amenity,hospital
Hospital Municipal Manoel de Barros,"POLYGON ((-44.5670777 -22.4877875, -44.5667788 -22.4884261, -44.5656113 -22.4879083, -44.5659662 -22.4872956, -44.5670777 -22.4877875))",amenity,hospital
PAM Salgadinho,"POLYGON ((-35.7303029 -9.6647041, -35.7297119 -9.665147299999999, -35.7296547 -9.6662523, -35.7296821 -9.666288399999999, -35.7297155 -9.6662932, -35.7297464 -9.6662766, -35.7302059 -9.665921600000001, -35.7306059 -9.6656297, -35.7311023 -9.6652548, -35.7309058 -9.6651215, -35.7306484 -9.664943299999999, -35.7304595 -9.6648125, -35.7303029 -9.6647041))",amenity,hospital
Pronto Socorro Central,"POLYGON ((-43.0543924 -22.8288115, -43.0542974 -22.8286555, -43.0539738 -22.8288228, -43.0540688 -22.8289788, -43.0543924 -22.8288115))",amenity,hospital
Hospital Infantil,"POLYGON ((-43.0546001 -22.8289224, -43.0544401 -22.8288079, -43.0543427 -22.82892, -43.0542774 -22.8288787, -43.0541827 -22.8289802, -43.0544273 -22.8291608, -43.0546001 -22.8289224))",amenity,hospital
Hospital Anchieta,"POLYGON ((-46.5447695 -23.7139981, -46.5443484 -23.7139319, -46.5442974 -23.714315, -46.5444922 -23.7143236, -46.5445333 -23.7140823, -46.5445636 -23.714067, -46.5446689 -23.7140743, -46.5446374 -23.7143027, -46.5447239 -23.7143248, -46.5447695 -23.7139981))",amenity,hospital
Hospital Catanduvas,"POLYGON ((-51.6618342 -27.0737762, -51.6613529 -27.0739041, -51.6614633 -27.0742333, -51.6615881 -27.0742001, -51.6616026 -27.0742433, -51.6617402 -27.0742067, -51.6616495 -27.0739362, -51.6618683 -27.073878, -51.6618342 -27.0737762))",amenity,hospital
Hospital de São José do Torto,"POLYGON ((-40.6187538 -3.7866663, -40.6184587 -3.7866797, -40.6184413 -3.7864877, -40.6187438 -3.7864729, -40.6187538 -3.7866663))",amenity,hospital
Casa de Saúde Santa Lúcia,"POLYGON ((-43.063134 -22.8269133, -43.0626072 -22.8271934, -43.0623237 -22.8267404, -43.0628505 -22.8264604, -43.063134 -22.8269133))",amenity,hospital
Unidade Básica de Saúde do Conjunto Residencial Ariri,"POLYGON ((-48.4276209 -1.3399452, -48.4275734 -1.3397472, -48.4272839 -1.3398243, -48.4273311 -1.3400156, -48.4275415 -1.339965, -48.4276209 -1.3399452))",amenity,hospital
Casa de Saúde Vila Paraíso,"POLYGON ((-43.0818469 -22.8343532, -43.0816189 -22.834284, -43.0814312 -22.8344817, -43.0814768 -22.8345089, -43.0817088 -22.8345794, -43.0817141 -22.8345955, -43.0817664 -22.8346128, -43.0817852 -22.8345621, -43.0817691 -22.8345547, -43.0818469 -22.8343532))",amenity,hospital
Hospital Márcio Cunha - Unidade II,"POLYGON ((-42.55837 -19.5113008, -42.5579033 -19.5115739, -42.5571416 -19.5116902, -42.5569645 -19.5112048, -42.5568358 -19.5105929, -42.5566105 -19.5100924, -42.5566989 -19.5099049, -42.5567178 -19.5098648, -42.5568733 -19.5096878, -42.5570772 -19.50943, -42.5576834 -19.5098952, -42.5580374 -19.5101631, -42.5583754 -19.5108862, -42.5583539 -19.5109772, -42.5583325 -19.5110986, -42.5583432 -19.5112048, -42.55837 -19.5113008))",amenity,hospital
Clinica Cardiovida,"POLYGON ((-41.8531679 -11.3013064, -41.8529346 -11.3014353, -41.8528572 -11.3013297, -41.8530714 -11.3012117, -41.8531679 -11.3013064))",amenity,hospital
Hospital Psiquiátrico Afrânio Peixoto,"POLYGON ((-40.8521942 -14.8488389, -40.8520961 -14.8481708, -40.8537726 -14.8479813, -40.8538473 -14.8486493, -40.8521942 -14.8488389))",amenity,hospital
Hospital Francisco Limongi,"POLYGON ((-42.0592374 -22.0668248, -42.0589827 -22.0668973, -42.0590098 -22.066979, -42.0592645 -22.0669064, -42.0592374 -22.0668248))",amenity,hospital
Hospital Memorial São Francisco,"POLYGON ((-34.8589547 -7.1219856, -34.8586158 -7.1221464, -34.8587679 -7.122462, -34.8591068 -7.1223012, -34.8589547 -7.1219856))",amenity,hospital
Hospital Samaritano,"POLYGON ((-34.8593028 -7.1213125, -34.8590802 -7.1214025, -34.8593684 -7.122065, -34.8596021 -7.1219826, -34.8593028 -7.1213125))",amenity,hospital
Hapvida,"POLYGON ((-34.85678 -7.1212413, -34.8567517 -7.1218172, -34.8561586 -7.1218208, -34.8561642 -7.1212377, -34.85678 -7.1212413))",amenity,hospital
Helio Montezano,"POLYGON ((-42.1974629 -21.5298414, -42.1968677 -21.5291527, -42.195295 -21.5302106, -42.1958757 -21.5309803, -42.1974629 -21.5298414))",amenity,hospital
Cisnorpi - Hospital Regional do Norte Pioneiro,"POLYGON ((-50.0576548 -23.2922963, -50.0568189 -23.2920475, -50.056973 -23.2916786, -50.0568095 -23.2916185, -50.0571411 -23.2907564, -50.0583553 -23.291181, -50.0576548 -23.2922963))",amenity,hospital
Hospital SAMUR,"POLYGON ((-40.8461538 -14.8621621, -40.8454683 -14.8610523, -40.844953 -14.8613026, -40.8455412 -14.8622372, -40.8461538 -14.8621621))",amenity,hospital
Hospital Esaú Matos,"POLYGON ((-40.863856 -14.8703614, -40.8634809 -14.8702417, -40.8634596 -14.8699544, -40.8623519 -14.8700912, -40.8625395 -14.8715587, -40.8639693 -14.8713911, -40.863856 -14.8703614))",amenity,hospital
Hospital Santa Casa,"POLYGON ((-40.8449609 -14.8552899, -40.844639 -14.8544499, -40.8444486 -14.8538588, -40.8447463 -14.853768, -40.8446632 -14.8535528, -40.8451943 -14.8533532, -40.845492 -14.8543539, -40.8458219 -14.8542658, -40.8459775 -14.8547221, -40.845701 -14.8549805, -40.8449609 -14.8552899))",amenity,hospital
Hospital Geral Jesus Teixeira da Costa,"POLYGON ((-46.4066739 -23.5514754, -46.4064284 -23.5521168, -46.4062502 -23.5526458, -46.4060443 -23.5526674, -46.4057854 -23.552689, -46.4056324 -23.5527807, -46.4040556 -23.5537353, -46.4034789 -23.5528939, -46.4051911 -23.5519177, -46.4063444 -23.5514053, -46.406462 -23.5513729, -46.4065738 -23.5513891, -46.4066739 -23.5514754))",amenity,hospital
Julia Pinto Caldeira,"POLYGON ((-48.49784 -20.9344047, -48.4964133 -20.9332469, -48.4963889 -20.9332379, -48.4963644 -20.9332346, -48.4963384 -20.9332368, -48.4963114 -20.9332452, -48.4953101 -20.9343861, -48.4952862 -20.9344341, -48.4952845 -20.9344786, -48.4953091 -20.9345334, -48.4962429 -20.9359445, -48.4962834 -20.9359791, -48.4963319 -20.9359991, -48.4963865 -20.9360175, -48.4964313 -20.9360244, -48.49646 -20.936014, -48.4964903 -20.9359862, -48.4978444 -20.9344757, -48.4978524 -20.9344568, -48.4978524 -20.93444, -48.4978481 -20.9344219, -48.49784 -20.9344047))",amenity,hospital
Hospital Regional Dr. José Simone Neto,"POLYGON ((-55.7218749 -22.5237321, -55.7221288 -22.5233976, -55.7228519 -22.5224089, -55.7240879 -22.5231822, -55.7231122 -22.5245127, -55.7218749 -22.5237321))",amenity,hospital
Centro Regional de Especialidades,"POLYGON ((-53.7688873 -24.7104415, -53.768891 -24.7107965, -53.7681626 -24.7108048, -53.7681567 -24.710448, -53.7688873 -24.7104415))",amenity,hospital
Centro de Saude 03 de Ceilândia,"POLYGON ((-48.0968382 -15.8308234, -48.0964004 -15.8306298, -48.0961259 -15.8312115, -48.0965201 -15.8314093, -48.0968382 -15.8308234))",amenity,hospital
Centro de Saúde nº 08 de Taguatinga,"POLYGON ((-48.092619 -15.8208467, -48.0921946 -15.8207055, -48.0920021 -15.8212953, -48.0923884 -15.8214087, -48.092619 -15.8208467))",amenity,hospital
Santa Casa de Misericórdia de Anápolis,"POLYGON ((-48.9394164 -16.3305867, -48.9389395 -16.3309161, -48.9385381 -16.3314056, -48.9400713 -16.331631, -48.9402465 -16.3315784, -48.9399094 -16.3311611, -48.9394915 -16.3305922, -48.9394164 -16.3305867))",amenity,hospital
Unidade Básica de Saúde Coopagro,"POLYGON ((-53.768891 -24.7107965, -53.7688971 -24.7112407, -53.7681687 -24.711249, -53.7681626 -24.7108048, -53.768891 -24.7107965))",amenity,hospital
Hospital e Maternidade Nossa Senhora das Graças,"POLYGON ((-42.8747875 -15.1603419, -42.8750449 -15.161046, -42.8744978 -15.1612661, -42.8741813 -15.1606111, -42.8747875 -15.1603419))",amenity,hospital
Hospital Lázaro Reis e Maternidade Cecíla Cabral,"POLYGON ((-60.6300201 -3.2920729, -60.6299155 -3.2921211, -60.6298028 -3.2918962, -60.6297398 -3.2919311, -60.6298404 -3.2921559, -60.6297305 -3.2922002, -60.6295333 -3.2917449, -60.629646 -3.291694, -60.6297237 -3.2918493, -60.6297829 -3.2918144, -60.6297049 -3.2916619, -60.6298444 -3.2915936, -60.6298713 -3.2916508, -60.6298216 -3.2916706, -60.6300201 -3.2920729))",amenity,hospital
Hospital e Maternidade Municipal Maria Herminia da Silveira,"POLYGON ((-35.4769554 -7.3066249, -35.4768423 -7.3068031, -35.4768295 -7.3068233, -35.4769974 -7.3069239, -35.4771347 -7.3066688, -35.4769745 -7.3065815, -35.4769554 -7.3066249))",amenity,hospital
Hospital Nossa Senhora da Conceição,"POLYGON ((-44.6052791 -19.864232, -44.6047615 -19.8647049, -44.6049952 -19.8649309, -44.6050581 -19.8649923, -44.605249 -19.8651768, -44.6057666 -19.8647039, -44.6052791 -19.864232))",amenity,hospital
UPA 24h Monteiro,"POLYGON ((-37.1143675 -7.8999824, -37.1141549 -7.9004463, -37.1143953 -7.9006141, -37.1144877 -7.9005134, -37.114802 -7.9007393, -37.1149714 -7.9004829, -37.1143675 -7.8999824))",amenity,hospital
Centro Odonto Médico de Natal,"POLYGON ((-35.1958204 -5.783576, -35.1955148 -5.7833573, -35.1955932 -5.7832489, -35.1958988 -5.7834676, -35.1958204 -5.783576))",amenity,hospital
Hospital Santa Paula,"POLYGON ((-34.8829295 -7.1259857, -34.8828807 -7.1263084, -34.8826205 -7.1263043, -34.882655 -7.1259836, -34.8829295 -7.1259857))",amenity,hospital
Hospital São Vicente de Paula,"POLYGON ((-34.8738188 -7.1266863, -34.8738177 -7.1266377, -34.8737827 -7.1266388, -34.8737733 -7.1266215, -34.8737535 -7.1266215, -34.8737453 -7.1265994, -34.8736986 -7.1265983, -34.8736939 -7.1266273, -34.8736636 -7.1266261, -34.8736741 -7.1267431, -34.8736145 -7.1267408, -34.8736052 -7.126662, -34.8735667 -7.1266585, -34.8735643 -7.1266759, -34.8735293 -7.1266759, -34.873527 -7.1266574, -34.8734639 -7.1266632, -34.8734616 -7.1267535, -34.8734126 -7.1267489, -34.8734067 -7.1266632, -34.8732713 -7.1266771, -34.8732806 -7.12694, -34.8738025 -7.1269447, -34.8737885 -7.1266852, -34.8738188 -7.1266863))",amenity,hospital
Hospital de Ensino Nova Esperança,"POLYGON ((-34.8742778 -7.1295718, -34.8743481 -7.1298773, -34.8743352 -7.1301269, -34.8741354 -7.1301017, -34.8741159 -7.1298629, -34.8739409 -7.1298637, -34.8739159 -7.1295852, -34.8742778 -7.1295718))",amenity,hospital
Hospital Municipal,"POLYGON ((-42.0186279 -15.3137893, -42.0183836 -15.3130272, -42.0178951 -15.3131697, -42.0181438 -15.3139325, -42.0186279 -15.3137893))",amenity,hospital
Hospital Psiquiátrico de Jurujuba,"POLYGON ((-43.0983339 -22.9324618, -43.0980678 -22.9327342, -43.0980537 -22.9328076, -43.0980679 -22.9329704, -43.0974614 -22.9334463, -43.0969298 -22.9328698, -43.0969499 -22.9328056, -43.096889 -22.932735, -43.0971236 -22.9325153, -43.0975956 -22.9323239, -43.0977361 -22.9323071, -43.09789 -22.9323202, -43.0980644 -22.9324066, -43.098234 -22.9323845, -43.0983339 -22.9324618))",amenity,hospital
Hospital Geral de Queimadas,"POLYGON ((-35.8977517 -7.3755786, -35.8965763 -7.3752431, -35.8967476 -7.3746328, -35.8979225 -7.3749518, -35.8977517 -7.3755786))",amenity,hospital
Hospital Municipal Doutor Waldemar Tebaldi,"POLYGON ((-47.3087773 -22.742638, -47.3086135 -22.7426472, -47.3085946 -22.7425921, -47.3084066 -22.7425858, -47.308407 -22.7422434, -47.3082624 -22.7422291, -47.3083077 -22.7413338, -47.3088936 -22.7413867, -47.3089543 -22.7414672, -47.3093133 -22.7414933, -47.3093064 -22.7416602, -47.3093633 -22.7416957, -47.3093391 -22.7421014, -47.3091977 -22.7421005, -47.3091738 -22.7420625, -47.3089421 -22.7420335, -47.3089392 -22.7421523, -47.308907 -22.7421388, -47.3089158 -22.742209, -47.3088865 -22.7422711, -47.3088163 -22.7422711, -47.3087773 -22.742638))",amenity,hospital
Unidade de Pronto Atendimento Doutor Samuel Valentie de Oliveira,"POLYGON ((-47.8968638 -22.0352876, -47.8968915 -22.0354119, -47.8962274 -22.035539, -47.8961997 -22.0354147, -47.8968638 -22.0352876))",amenity,hospital
Hospital Aeroporto,"POLYGON ((-38.3336074 -12.901867, -38.3330066 -12.9027115, -38.3324889 -12.9024892, -38.332682 -12.9019977, -38.3329368 -12.9015193, -38.3331085 -12.9012264, -38.3336074 -12.901867))",amenity,hospital
Hospital Geral do Estado,"POLYGON ((-35.7598508 -9.672383399999999, -35.7585103 -9.6719916, -35.758374 -9.672444499999999, -35.7587518 -9.672554999999999, -35.7586386 -9.6729314, -35.7589933 -9.6730351, -35.758964 -9.673132600000001, -35.7591677 -9.673192200000001, -35.7591223 -9.6733431, -35.7595266 -9.6734613, -35.7598508 -9.672383399999999))",amenity,hospital
Hospital São Francisco de Assis,"POLYGON ((-53.7926473 -29.6955917, -53.7921095 -29.6960262, -53.791901 -29.6961947, -53.7916985 -29.6963546, -53.7912598 -29.6960255, -53.7908 -29.6952855, -53.7915292 -29.69471, -53.7916913 -29.6947622, -53.7917717 -29.6948282, -53.7926473 -29.6955917))",amenity,hospital
Hospital Central de Guaianases,"POLYGON ((-46.4037871 -23.5380242, -46.4033846 -23.5377793, -46.4033911 -23.5377703, -46.4032082 -23.5376589, -46.4033562 -23.5374544, -46.4031147 -23.5373074, -46.4025351 -23.5381082, -46.4032288 -23.5385303, -46.4034995 -23.5384215, -46.4037871 -23.5380242))",amenity,hospital
Centro Integrado de Saúde Grande Efapi,"POLYGON ((-52.6740632 -27.1003873, -52.6736992 -27.1004125, -52.6737026 -27.1007105, -52.6737066 -27.1010595, -52.6740109 -27.1010703, -52.6740381 -27.1007155, -52.6740632 -27.1003873))",amenity,hospital
Maternidade Zacarias Junior,"POLYGON ((-37.6693328 -10.9136635, -37.6695025 -10.9138272, -37.6696283 -10.9139538, -37.6699427 -10.9136803, -37.6696358 -10.9133721, -37.6693328 -10.9136635))",amenity,hospital
Hospital Nossa Senhora da Conceição,"POLYGON ((-37.6732624 -10.9133426, -37.6731344 -10.9131893, -37.6730018 -10.9130331, -37.6733376 -10.9127728, -37.6734717 -10.9126736, -37.673741 -10.9129704, -37.6732624 -10.9133426))",amenity,hospital
Hospital Geral Santo Antônio,"POLYGON ((-35.7393316 -9.658422, -35.7398794 -9.658428499999999, -35.7397853 -9.6582209, -35.7397429 -9.658062899999999, -35.7393156 -9.658027199999999, -35.7393316 -9.658422))",amenity,hospital
Santa Casa de Misericórdia de Maceió,"POLYGON ((-35.7419282 -9.667150899999999, -35.7418797 -9.668537600000001, -35.7410731 -9.668372099999999, -35.7412639 -9.666985499999999, -35.7419282 -9.667150899999999))",amenity,hospital
Policlinica,"POLYGON ((-48.0597112 -15.8355214, -48.0594805 -15.8354486, -48.0596174 -15.8350475, -48.0598457 -15.8351115, -48.0597112 -15.8355214))",amenity,hospital
ESF IV Dr. Tirteu Castro de Castro,"POLYGON ((-51.739607 -30.0868693, -51.7394896 -30.0869107, -51.7395009 -30.0869349, -51.7393859 -30.0869754, -51.7394427 -30.0870961, -51.7396752 -30.0870142, -51.739607 -30.0868693))",amenity,hospital
P.A. Sul,"POLYGON ((-48.8169539 -26.3411459, -48.8166335 -26.3410959, -48.8166375 -26.3407699, -48.8166738 -26.3407703, -48.8169274 -26.3407728, -48.816926 -26.3408865, -48.816781 -26.340885, -48.8167803 -26.3409474, -48.8169563 -26.3409491, -48.8169539 -26.3411459))",amenity,hospital
Hospital de Transplantes do Estado de São Paulo Euryclides de Jesus Zerbini,"POLYGON ((-46.6512271 -23.5704599, -46.6511157 -23.5703359, -46.6510942 -23.5703379, -46.6510431 -23.5702931, -46.6509597 -23.5703601, -46.6510569 -23.5704687, -46.6508564 -23.5706215, -46.6507885 -23.5705355, -46.6507564 -23.5705634, -46.6507317 -23.570541, -46.6507179 -23.5705527, -46.6508716 -23.5707346, -46.6510792 -23.5705772, -46.6511736 -23.5705012, -46.6512216 -23.5705521, -46.6512087 -23.570564, -46.6512435 -23.5706023, -46.6512638 -23.5705879, -46.6513259 -23.5706433, -46.6513913 -23.5705945, -46.6515549 -23.5704764, -46.6514995 -23.5704068, -46.6515084 -23.570379, -46.6514858 -23.570334, -46.6514517 -23.5703251, -46.6514239 -23.5703126, -46.6512271 -23.5704599))",amenity,hospital
Unidade Mista de Saúde de Valparaíso,"POLYGON ((-48.0071116 -16.0584614, -48.0061983 -16.0584614, -48.0061966 -16.0575977, -48.007131 -16.0576023, -48.0071116 -16.0584614))",amenity,hospital
Hospital de Clínicas Alameda,"POLYGON ((-43.1018765 -22.8802113, -43.1017129 -22.88022, -43.1017022 -22.8801236, -43.1015064 -22.8801335, -43.1016204 -22.8805635, -43.1019167 -22.8805524, -43.1018765 -22.8802113))",amenity,hospital
Hospital Psiquiatrico e Albergue Nosso Lar,"POLYGON ((-53.1308304 -22.9238068, -53.1307671 -22.9237281, -53.1308676 -22.9236595, -53.1308227 -22.9236037, -53.1309295 -22.9235308, -53.1308919 -22.923484, -53.1309909 -22.9234164, -53.1312261 -22.9237086, -53.131131 -22.9237735, -53.1311072 -22.9237439, -53.1308301 -22.9239331, -53.1307646 -22.9238517, -53.1308304 -22.9238068))",amenity,hospital
Santa Casa de Misericórdia de Jacutinga,"POLYGON ((-46.6087807 -22.2821986, -46.6083832 -22.2823298, -46.6084233 -22.2824894, -46.6078749 -22.282478, -46.6077578 -22.282364, -46.6070183 -22.2823526, -46.6064453 -22.282267, -46.6070029 -22.2813604, -46.6076779 -22.2816066, -46.6077759 -22.2815742, -46.6082476 -22.2817838, -46.6083177 -22.2818162, -46.6086095 -22.2817925, -46.6087807 -22.2821986))",amenity,hospital
Pronto Atendimento Municipal,"POLYGON ((-51.0705308 -30.0922975, -51.0703191 -30.0923431, -51.0702949 -30.0922758, -51.0701313 -30.0923129, -51.0698711 -30.0923292, -51.0698819 -30.0926355, -51.0701447 -30.0926169, -51.0704467 -30.092584, -51.0707294 -30.0925659, -51.0705308 -30.0922975))",amenity,hospital
Hospital Senador Rui Palmeira,"POLYGON ((-36.3088821 -9.6814286, -36.3088371 -9.681262200000001, -36.3087363 -9.680889499999999, -36.3086924 -9.6807274, -36.3081446 -9.6808713, -36.3081877 -9.6810306, -36.3082897 -9.6814076, -36.3083343 -9.681572600000001, -36.3088821 -9.6814286))",amenity,hospital
Getúlio Vargas,"POLYGON ((-51.1666251 -29.8234725, -51.1656733 -29.8230347, -51.1653271 -29.8236607, -51.1657902 -29.82386, -51.1660734 -29.8240743, -51.1662497 -29.8239335, -51.1663873 -29.8237894, -51.1665205 -29.8236256, -51.1666251 -29.8234725))",amenity,hospital
Hospital e Maternidade Dona Neuza Holanda,"POLYGON ((-38.9202118 -4.22564, -38.9196604 -4.2256831, -38.9196565 -4.2258655, -38.9201996 -4.2258287, -38.9202118 -4.22564))",amenity,hospital
Hospital Dona Helena,"POLYGON ((-48.8507124 -26.3000237, -48.8508089 -26.30002, -48.8512533 -26.299856, -48.8512362 -26.2994995, -48.8513081 -26.2994858, -48.8512907 -26.2991885, -48.8511657 -26.299191, -48.8511928 -26.298893, -48.8513229 -26.2988821, -48.8513166 -26.2985114, -48.8514018 -26.2983963, -48.8515763 -26.2983817, -48.8515764 -26.2981047, -48.8511902 -26.29809, -48.8510308 -26.2980911, -48.8509943 -26.298156, -48.8505648 -26.2981659, -48.8507124 -26.3000237))",amenity,hospital
Hospital Regional de Itaberaba,"POLYGON ((-40.3124266 -12.5267873, -40.3122895 -12.5265914, -40.3117631 -12.5263324, -40.3112828 -12.5270973, -40.3117657 -12.5276817, -40.312322 -12.5271821, -40.3124266 -12.5267873))",amenity,hospital
Hospital Municipal de Itaberaba,"POLYGON ((-40.2995711 -12.5331391, -40.2993911 -12.5330952, -40.2993461 -12.5332357, -40.2992922 -12.5332181, -40.2993311 -12.53306, -40.2991542 -12.533019, -40.2989922 -12.5335724, -40.2991332 -12.5336309, -40.2991152 -12.533751, -40.2991392 -12.5338183, -40.2992712 -12.5338066, -40.2992982 -12.533669, -40.2993911 -12.5336953, -40.2995711 -12.5331391))",amenity,hospital
Hospital Governador Celso Ramos,"POLYGON ((-48.5510855 -27.5880376, -48.5505193 -27.587896, -48.5504054 -27.5878668, -48.5501811 -27.5880321, -48.5501188 -27.5882301, -48.5504045 -27.588312, -48.5503114 -27.5885193, -48.55041 -27.5886482, -48.5503755 -27.5887444, -48.5506788 -27.5888893, -48.5509703 -27.5888298, -48.5508824 -27.5885079, -48.5508111 -27.5884821, -48.5508431 -27.5884054, -48.5509264 -27.58843, -48.55113 -27.5883705, -48.5510855 -27.5880376))",amenity,hospital
Maternidade Carmela Dutra,"POLYGON ((-48.5506651 -27.5889297, -48.550049 -27.5886376, -48.5498902 -27.5886442, -48.5498516 -27.5890284, -48.5496719 -27.5890481, -48.549772 -27.589735, -48.5507858 -27.5896283, -48.5506651 -27.5889297))",amenity,hospital
Casa de Saúde São Sebastião,"POLYGON ((-48.5527153 -27.588539, -48.5525294 -27.588512, -48.5522183 -27.5884668, -48.5520369 -27.5884405, -48.5518261 -27.5884099, -48.5515803 -27.5883742, -48.5516372 -27.5880668, -48.5521755 -27.5881413, -48.5522038 -27.5879918, -48.5527976 -27.5880765, -48.5527705 -27.5882288, -48.5527153 -27.588539))",amenity,hospital
Hospital de Caridade,"POLYGON ((-48.5454653 -27.6022525, -48.5446794 -27.6021484, -48.5444517 -27.6018685, -48.544213 -27.6019401, -48.5441615 -27.6020084, -48.5442056 -27.6021939, -48.5439814 -27.6026289, -48.5439708 -27.6026494, -48.5440882 -27.602787, -48.5441656 -27.6027267, -48.5445148 -27.60315, -48.544621 -27.6032836, -48.5450191 -27.6038165, -48.5448961 -27.6041046, -48.5452513 -27.6042087, -48.5453852 -27.603848, -48.5454836 -27.6037124, -48.5456311 -27.6034461, -48.5457208 -27.6030151, -48.5457529 -27.6028317, -48.5457431 -27.6026664, -48.5457213 -27.602509, -48.5456229 -27.6023492, -48.5455628 -27.6022766, -48.5454653 -27.6022525))",amenity,hospital
Centro de Saúde 10 de Ceilândia,"POLYGON ((-48.1136908 -15.8243731, -48.1136653 -15.8244125, -48.1134346 -15.8247685, -48.1134065 -15.8248118, -48.1130766 -15.8246131, -48.1133716 -15.8241667, -48.1136908 -15.8243731))",amenity,hospital
Hospital São Francisco,"POLYGON ((-48.1165127 -15.8290057, -48.116771 -15.8292031, -48.1165375 -15.8295266, -48.1162791 -15.8293359, -48.1163782 -15.8292065, -48.1163251 -15.8291521, -48.116357 -15.8290738, -48.1164277 -15.8290499, -48.1164525 -15.8290703, -48.1165127 -15.8290057))",amenity,hospital
Centro de Saude 02 de Ceilândia,"POLYGON ((-48.1208083 -15.8075622, -48.1205484 -15.8081253, -48.1202174 -15.8079839, -48.1204772 -15.8074208, -48.1208083 -15.8075622))",amenity,hospital
Hospital Florianópolis,"POLYGON ((-48.5871007 -27.5899969, -48.5863425 -27.5895231, -48.586684 -27.5890565, -48.5870479 -27.5892618, -48.5873345 -27.5888961, -48.5877167 -27.5891519, -48.5871007 -27.5899969))",amenity,hospital
Santa Casa de Misericórdia,"POLYGON ((-48.2153483 -21.0129813, -48.2160349 -21.013432, -48.2153107 -21.0142282, -48.214726 -21.0138677, -48.2153483 -21.0129813))",amenity,hospital
Unidade Básica de Saúde,"POLYGON ((-36.2387757 -9.381914399999999, -36.2385094 -9.3818403, -36.2384764 -9.381975000000001, -36.2387279 -9.3820716, -36.2387757 -9.381914399999999))",amenity,hospital
CMS Carlos Figueiredo Filho,"POLYGON ((-43.2532748 -22.9401779, -43.2533222 -22.9401833, -43.2533499 -22.9402198, -43.2533519 -22.9402689, -43.2533123 -22.9403053, -43.253257 -22.9402999, -43.2532174 -22.9402562, -43.2532293 -22.9402107, -43.2531897 -22.9401706, -43.2532313 -22.9401378, -43.2532748 -22.9401779))",amenity,hospital
Policlínica,"POLYGON ((-45.0491117 -22.121078, -45.0488501 -22.121145, -45.0488975 -22.1213037, -45.0486231 -22.1213769, -45.0484285 -22.1208406, -45.0489546 -22.1205661, -45.0491117 -22.121078))",amenity,hospital
Hospital Regional,"POLYGON ((-45.4410698 -21.5562391, -45.4408718 -21.555634, -45.440021 -21.5558747, -45.440219 -21.5564799, -45.4410698 -21.5562391))",amenity,hospital
